province,cultivated_areas,harvested_area,product,rain,fertilizer_price,oil_price,plant_price,year,type
นครพนม,67851,64458,203051,2037.3,18843.97,36.75,2,2555,มันสำปะหลัง
มุกดาหาร,153823,129344,394733,1051.5,18843.97,36.75,2,2555,มันสำปะหลัง
ยโสธร,110048,86758,276771,0,18843.97,36.75,2,2555,มันสำปะหลัง
อํานาจเจริญ,63875,50528,160018,0,18843.97,36.75,2,2555,มันสำปะหลัง
อุบลราชธานี,358078,301049,912584,1658.9,18843.97,36.75,2,2555,มันสำปะหลัง
ศรีสะเกษ,135478,108603,8009547,1324.3,18843.97,36.75,2,2555,มันสำปะหลัง
สุรินทร์,93845,88845,112089,1009.1,18843.97,36.75,2,2555,มันสำปะหลัง
บุรีรัมย์,205371,200978,792054,1251,18843.97,36.75,2,2555,มันสำปะหลัง
มหาสารคาม,113824,96432,306268,0,18843.97,36.75,2,2555,มันสำปะหลัง
ร้อยเอ็ด,55374,54416,176634,1204.1,18843.97,36.75,2,2555,มันสำปะหลัง
กาฬสินธุ์,266927,257330,854336,0,18843.97,36.75,2,2555,มันสำปะหลัง
ขอนแก่น,238182,211673,663595,1034.4,18843.97,36.75,2,2555,มันสำปะหลัง
ชัยภูมิ,377640,368864,1227193,1087.2,18843.97,36.75,2,2555,มันสำปะหลัง
นครราชสีมา,1766868,1671035,6420910,1054,18843.97,36.75,2,2555,มันสำปะหลัง
สระบุรี,37088,35678,125678,0,18843.97,36.75,2,2555,มันสำปะหลัง
ลพบุรี,192219,182125,620559,1058.8,18843.97,36.75,2,2555,มันสำปะหลัง
สิงห์บุรี,0,0,0,0,18843.97,36.75,2,2555,มันสำปะหลัง
ชัยนาท,75396,73361,243108,1077.8,18843.97,36.75,2,2555,มันสำปะหลัง
สุพรรณบุรี,38082,37957,122794,1201.7,18843.97,36.75,2,2555,มันสำปะหลัง
อ่างทอง,0,0,0,0,18843.97,36.75,2,2555,มันสำปะหลัง
พระนครศรีอยุธยา,0,0,0,1529.6,18843.97,36.75,2,2555,มันสำปะหลัง
นนทบุรี,0,0,0,0,18843.97,36.75,2,2555,มันสำปะหลัง
กรงุเทพมหานคร,0,0,0,1728.3,18843.97,36.75,2,2555,มันสำปะหลัง
ปทุมธานี,0,0,0,1376.4,18843.97,36.75,2,2555,มันสำปะหลัง
นครนายก,0,0,0,0,18843.97,36.75,2,2555,มันสำปะหลัง
ปราจีนบุรี,188895,169536,572942,1910.8,18843.97,36.75,2,2555,มันสำปะหลัง
ฉะเชิงเทรา,285281,278395,1000068,1654,18843.97,36.75,2,2555,มันสำปะหลัง
สระแก้ว,400953,386448,1301529,1588.7,18843.97,36.75,2,2555,มันสำปะหลัง
จันทบุรี,259916,255035,871933,2624.9,18843.97,36.75,2,2555,มันสำปะหลัง
ตราด,0,0,0,0,18843.97,36.75,2,2555,มันสำปะหลัง
ระยอง,82650,81696,298003,5559.4,18843.97,36.75,2,2555,มันสำปะหลัง
ชลบุรี,283675,276569,1113641,1358.7,18843.97,36.75,2,2555,มันสำปะหลัง
สมุทรปราการ,0,0,0,0,18843.97,36.75,2,2555,มันสำปะหลัง
สมุทรสาคร,0,0,0,0,18843.97,36.75,2,2555,มันสำปะหลัง
นครปฐม,0,0,0,0,18843.97,36.75,2,2555,มันสำปะหลัง
กาญจนบุรี,465780,454872,1501712,1146.4,18843.97,36.75,2,2555,มันสำปะหลัง
ราชบุรี,78437,74211,226377,1028.3,18843.97,36.75,2,2555,มันสำปะหลัง
สมุทรสงคราม,1689,1573,5020,0,18843.97,36.75,2,2555,มันสำปะหลัง
เพชรบุรี,2118,2047,6183,1062.8,18843.97,36.75,2,2555,มันสำปะหลัง
ประจวบคีรีขันธ์,0,0,0,1175.8,18843.97,36.75,2,2555,มันสำปะหลัง
ชุมพร,0,0,0,2084.1,18843.97,36.75,2,2555,มันสำปะหลัง
ระนอง,0,0,0,5559.4,18843.97,36.75,2,2555,มันสำปะหลัง
สุราษฎร์ธานี,0,0,0,1559,18843.97,36.75,2,2555,มันสำปะหลัง
พังงา,0,0,0,0,18843.97,36.75,2,2555,มันสำปะหลัง
ภูเก็ต,0,0,0,2788.3,18843.97,36.75,2,2555,มันสำปะหลัง
กระบี่,0,0,0,2764.1,18843.97,36.75,2,2555,มันสำปะหลัง
ตรัง,0,0,0,2572.9,18843.97,36.75,2,2555,มันสำปะหลัง
นครศรีธรรมราช,0,0,0,2771.5,18843.97,36.75,2,2555,มันสำปะหลัง
พัทลุง,0,0,0,2111.5,18843.97,36.75,2,2555,มันสำปะหลัง
สงขลา,0,0,0,2686.9,18843.97,36.75,2,2555,มันสำปะหลัง
สตูล,0,0,0,2595.7,18843.97,36.75,2,2555,มันสำปะหลัง
ปัตตานี,0,0,0,1735.9,18843.97,36.75,2,2555,มันสำปะหลัง
ยะลา,0,0,0,2147.4,18843.97,36.75,2,2555,มันสำปะหลัง
นราธิวาส,0,0,0,3026.9,18843.97,36.75,2,2555,มันสำปะหลัง
เชียงราย,59321,55450,180735,2141.5,16028.76,38.32,2.11,2556,มันสำปะหลัง
พะเยา,8160,8056,26596,1177.7,16028.76,38.32,2.11,2556,มันสำปะหลัง
ลำปาง,23666,23432,72008,1101.4,16028.76,38.32,2.11,2556,มันสำปะหลัง
ลำพูน,6372,6256,17847,1137,16028.76,38.32,2.11,2556,มันสำปะหลัง
เชียงใหม่,2310,2264,7676,1288,16028.76,38.32,2.11,2556,มันสำปะหลัง
แม่ฮ่องสอน,0,0,0,1250.6,16028.76,38.32,2.11,2556,มันสำปะหลัง
ตาก,113370,104403,394614,1142.5,16028.76,38.32,2.11,2556,มันสำปะหลัง
กําแพงเพชร,669667,667225,2561214,1526.9,16028.76,38.32,2.11,2556,มันสำปะหลัง
สุโขทัย,60059,58445,182254,1507.2,16028.76,38.32,2.11,2556,มันสำปะหลัง
แพร่,17678,16238,49716,1148.8,16028.76,38.32,2.11,2556,มันสำปะหลัง
น่าน,1745,1664,5168,1053.2,16028.76,38.32,2.11,2556,มันสำปะหลัง
อุตรดิตถ์,28278,27562,91343,1345.6,16028.76,38.32,2.11,2556,มันสำปะหลัง
พิษณุโลก,175203,171086,580846,1470.8,16028.76,38.32,2.11,2556,มันสำปะหลัง
พิจิตร,24723,23182,78093,1225.5,16028.76,38.32,2.11,2556,มันสำปะหลัง
นครสวรรค์,414009,374973,1261286,1050.8,16028.76,38.32,2.11,2556,มันสำปะหลัง
อุทัยธานี,148064,144610,511731,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
เพชรบูรณ์,194588,191465,693419,1381.4,16028.76,38.32,2.11,2556,มันสำปะหลัง
เลย,300658,293601,983059,1548.5,16028.76,38.32,2.11,2556,มันสำปะหลัง
หนองบัวลำภู,74357,71918,226313,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
อุดรธานี,267373,256264,833435,1350.1,16028.76,38.32,2.11,2556,มันสำปะหลัง
หนองคาย,21244,19570,59304,1309.4,16028.76,38.32,2.11,2556,มันสำปะหลัง
บึงกาฬ,23823,21219,64731,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
สกลนคร,135749,132960,386318,2044.3,16028.76,38.32,2.11,2556,มันสำปะหลัง
นครพนม,58635,56913,169730,2054.5,16028.76,38.32,2.11,2556,มันสำปะหลัง
มุกดาหาร,161887,157869,505471,1751.7,16028.76,38.32,2.11,2556,มันสำปะหลัง
ยโสธร,88255,83535,274307,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
อํานาจเจริญ,92564,50851,167842,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
อุบลราชธานี,424132,400152,1283224,1798.6,16028.76,38.32,2.11,2556,มันสำปะหลัง
ศรีสะเกษ,150930,145480,499206,1618.8,16028.76,38.32,2.11,2556,มันสำปะหลัง
สุรินทร์,89551,79365,258771,1608.3,16028.76,38.32,2.11,2556,มันสำปะหลัง
บุรีรัมย์,210006,205739,825041,1347.7,16028.76,38.32,2.11,2556,มันสำปะหลัง
มหาสารคาม,105141,100269,308600,1139.7,16028.76,38.32,2.11,2556,มันสำปะหลัง
ร้อยเอ็ด,40973,38767,117043,1606.5,16028.76,38.32,2.11,2556,มันสำปะหลัง
กาฬสินธุ์,248801,229169,752259,1020.6,16028.76,38.32,2.11,2556,มันสำปะหลัง
ขอนแก่น,199463,197079,624636,943,16028.76,38.32,2.11,2556,มันสำปะหลัง
ชัยภูมิ,422766,406468,1404789,1333.3,16028.76,38.32,2.11,2556,มันสำปะหลัง
นครราชสีมา,1598405,1546076,5643177,1306,16028.76,38.32,2.11,2556,มันสำปะหลัง
สระบุรี,35050,34420,129322,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
ลพบุรี,206972,205160,704767,1065.2,16028.76,38.32,2.11,2556,มันสำปะหลัง
สิงห์บุรี,0,0,0,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
ชัยนาท,65424,64441,211035,1286.2,16028.76,38.32,2.11,2556,มันสำปะหลัง
สุพรรณบุรี,36478,35853,112197,1048.9,16028.76,38.32,2.11,2556,มันสำปะหลัง
อ่างทอง,0,0,0,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
พระนครศรีอยุธยา,0,0,0,905.8,16028.76,38.32,2.11,2556,มันสำปะหลัง
นนทบุรี,0,0,0,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
กรงุเทพมหานคร,0,0,0,1772.9,16028.76,38.32,2.11,2556,มันสำปะหลัง
ปทุมธานี,0,0,0,1202.5,16028.76,38.32,2.11,2556,มันสำปะหลัง
นครนายก,0,0,0,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
ปราจีนบุรี,159069,156395,531619,2128.7,16028.76,38.32,2.11,2556,มันสำปะหลัง
ฉะเชิงเทรา,305787,283198,1059720,1777,16028.76,38.32,2.11,2556,มันสำปะหลัง
สระแก้ว,430019,397215,1362393,2015.3,16028.76,38.32,2.11,2556,มันสำปะหลัง
จันทบุรี,260398,251106,890804,3081.4,16028.76,38.32,2.11,2556,มันสำปะหลัง
ตราด,0,0,0,4190.1,16028.76,38.32,2.11,2556,มันสำปะหลัง
ระยอง,59598,59493,237873,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
ชลบุรี,284714,281858,1189641,1423.6,16028.76,38.32,2.11,2556,มันสำปะหลัง
สมุทรปราการ,0,0,0,1726,16028.76,38.32,2.11,2556,มันสำปะหลัง
สมุทรสาคร,0,0,0,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
นครปฐม,0,0,0,956.9,16028.76,38.32,2.11,2556,มันสำปะหลัง
กาญจนบุรี,452758,443241,1461682,1129.4,16028.76,38.32,2.11,2556,มันสำปะหลัง
ราชบุรี,76384,72291,225787,1350.2,16028.76,38.32,2.11,2556,มันสำปะหลัง
สมุทรสงคราม,0,0,0,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
เพชรบุรี,1606,1606,5274,1137.8,16028.76,38.32,2.11,2556,มันสำปะหลัง
ประจวบคีรีขันธ์,1090,1090,3626,1418.5,16028.76,38.32,2.11,2556,มันสำปะหลัง
ชุมพร,0,0,0,1930.5,16028.76,38.32,2.11,2556,มันสำปะหลัง
ระนอง,0,0,0,4091.7,16028.76,38.32,2.11,2556,มันสำปะหลัง
สุราษฎร์ธานี,0,0,0,1435.3,16028.76,38.32,2.11,2556,มันสำปะหลัง
พังงา,0,0,0,0,16028.76,38.32,2.11,2556,มันสำปะหลัง
ภูเก็ต,0,0,0,2598.6,16028.76,38.32,2.11,2556,มันสำปะหลัง
กระบี่,0,0,0,2523.5,16028.76,38.32,2.11,2556,มันสำปะหลัง
ตรัง,0,0,0,2242.2,16028.76,38.32,2.11,2556,มันสำปะหลัง
นครศรีธรรมราช,0,0,0,2840.6,16028.76,38.32,2.11,2556,มันสำปะหลัง
พัทลุง,0,0,0,2418.4,16028.76,38.32,2.11,2556,มันสำปะหลัง
สงขลา,0,0,0,2793.6,16028.76,38.32,2.11,2556,มันสำปะหลัง
สตูล,0,0,0,1954.8,16028.76,38.32,2.11,2556,มันสำปะหลัง
ปัตตานี,0,0,0,1625.8,16028.76,38.32,2.11,2556,มันสำปะหลัง
ยะลา,0,0,0,2655.9,16028.76,38.32,2.11,2556,มันสำปะหลัง
นราธิวาส,0,0,0,2995.6,16028.76,38.32,2.11,2556,มันสำปะหลัง
เชียงราย,63494,61535,201708,1470,15922.24,38.4,2.17,2557,มันสำปะหลัง
พะเยา,7855,7855,26717,1141.5,15922.24,38.4,2.17,2557,มันสำปะหลัง
ลำปาง,25157,24624,80136,1145.8,15922.24,38.4,2.17,2557,มันสำปะหลัง
ลำพูน,4670,4613,13587,788,15922.24,38.4,2.17,2557,มันสำปะหลัง
เชียงใหม่,1924,1861,6243,1064.4,15922.24,38.4,2.17,2557,มันสำปะหลัง
แม่ฮ่องสอน,0,0,0,1024.9,15922.24,38.4,2.17,2557,มันสำปะหลัง
ตาก,131513,128538,475621,926.7,15922.24,38.4,2.17,2557,มันสำปะหลัง
กําแพงเพชร,667643,646264,2557765,1281.1,15922.24,38.4,2.17,2557,มันสำปะหลัง
สุโขทัย,59511,58183,187222,1212.5,15922.24,38.4,2.17,2557,มันสำปะหลัง
แพร่,18953,17935,55725,1046.1,15922.24,38.4,2.17,2557,มันสำปะหลัง
น่าน,1062,1054,3153,1048,15922.24,38.4,2.17,2557,มันสำปะหลัง
อุตรดิตถ์,26549,25040,83430,1224.9,15922.24,38.4,2.17,2557,มันสำปะหลัง
พิษณุโลก,164192,161449,539450,1327.1,15922.24,38.4,2.17,2557,มันสำปะหลัง
พิจิตร,23464,22489,76502,766.6,15922.24,38.4,2.17,2557,มันสำปะหลัง
นครสวรรค์,436809,359614,1235909,986.6,15922.24,38.4,2.17,2557,มันสำปะหลัง
อุทัยธานี,139587,136658,492697,0,15922.24,38.4,2.17,2557,มันสำปะหลัง
เพชรบูรณ์,189609,185368,664463,1139.1,15922.24,38.4,2.17,2557,มันสำปะหลัง
เลย,302696,295064,1030816,1078.1,15922.24,38.4,2.17,2557,มันสำปะหลัง
